0,-0.49699398797595196,-0.0030060120240480437,3.0060120240480961,0.29058116232464926,0.009018036072144242,0.60120240480961942,-0.0701402805611222,-0.6042084168336674,0.60120240480961940,-0.49699398797595196,-0.0030060120240480437,3.0060120240480961,0.3687374749498997,-0.1533066132264529,0.60120240480961942,-0.3947895791583166,-0.6823647294589179,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.33266533066132276,0.039078156312625345,0.6012024048096194
2,-0.3346693386773547,-0.5621242484969939,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,-0.3286573146292585,-0.4779559118236474,0.6012024048096192
2,0.09218436873747493,-0.8567134268537073,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.36272545090180364,-0.24949899799599207,0.6012024048096194
2,-0.48496993987975956,0.5501002004008017,0.6012024048096194
3,-0.28056112224448904,0.1472945891783567,0.601202404809619
4,-1.0801603206412826,1.337675350701403,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,-1.7655310621242486,-0.009018036072144242,0.6012024048096194
2,0.20040080160320628,0.039078156312625345,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,-1.74749498997996,0.009018036072144242,0.6012024048096194
2,-0.56312625250501,-0.04509018036072143,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.2605210420841684,-0.5140280561122245,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.31462925851703405,-0.4418837675350701,0.6012024048096194
2,-0.2985971943887775,0.4238476953907816,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.32064128256513014,-0.33366733466933873,0.6012024048096194
2,-0.3166332665330661,-0.07515030060120231,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.218436873747495,-0.5921843687374749,0.6012024048096192
2,-0.5030060120240482,0.27354709418837675,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.4048096192384769,-0.0991983967935871,0.601202404809619
2,-0.593186372745491,-0.29759519038076143,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.28456913827655317,-0.5621242484969939,0.6012024048096194
2,-0.3466933867735471,0.5681362725450902,0.6012024048096194
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.13426853707414832,-0.6763527054108215,0.6012024048096194
2,-1.4468937875751502,0.06312625250501003,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.128256513026052,-0.598196392785571,0.601202404809619
2,-1.3206412825651301,-0.31563126252505,0.6012024048096192
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096
1,0.35070140280561124,-0.1713426853707415,0.601202404809619
2,-0.9298597194388778,0.8206412825651302,0.6012024048096194
