0,-0.49699398797595196,-0.0030060120240480437,3.006012024048096,4.984276056289673
1,-0.7650652005413633,-0.12649949196991173,0.6024072192481154,19.253042936325073
2,-0.7535965260266196,-0.04380431257412834,0.12072288962888078,23.82049798965454
3,-0.7503304759063993,-0.010055127998519372,0.02419296385348313,25.316485166549683
4,-0.7499183713117008,-0.003825076184546258,0.004848289349395407,24.86102819442749
5,-0.7500398214457036,-0.004840399304810429,0.0009716010720232093,24.69493794441223
6,-0.7500232711268415,-0.004856949623672547,0.00019470963367196337,23.113019704818726
7,-0.7500269780236749,-0.004832952344171893,3.901996666777485e-05,18.663429975509644
8,-0.7500345239691327,-0.004821965760370658,7.819632598771165e-06,20.787213802337646
9,-0.7500346414986808,-0.004821456465662323,1.567060641027851e-06,24.294273853302002
10,-0.7500346870345111,-0.004821366964202866,3.1404020861547366e-07,25.291385173797607
11,-0.7500347100053881,-0.004821299310250105,6.293390952816225e-08,25.858941316604614
12,-0.7500347090594877,-0.004821288274744925,1.2612005884093946e-08,24.286898851394653
13,-0.7500347101589311,-0.004821285330258572,2.52745613327221e-09,22.728327989578247
14,-0.75003471033874,-0.004821284851612077,5.065041719376495e-10,21.289777994155884
15,-0.7500347102255632,-0.004821284742495435,1.0150391638319434e-10,24.97344422340393
16,-0.750034710226682,-0.004821284724900078,2.0341506257182118e-11,25.40413999557495
17,-0.7500347102315941,-0.004821284715340817,4.076405879516187e-12,25.531902074813843
18,-0.7500347102328808,-0.004821284713972472,8.170131238216527e-13,25.38409924507141
